date,BTC,ETH,BNB,SOL,XRP,ADA,DOGE,AVAX,LINK,LTC
2022-10-08 00:00:00+00:00,19417.96,1315.48,276.4,32.58,0.517,0.4219,0.06165,16.79,7.455,52.79
2022-10-09 00:00:00+00:00,19439.02,1323.13,278.2,32.92,0.5325,0.423,0.06212,16.9,7.63,53.9
2022-10-10 00:00:00+00:00,19131.87,1290.03,271.5,31.96,0.4939,0.4012,0.05938,16.21,7.335,52.63
2022-10-11 00:00:00+00:00,19060.0,1280.11,271.4,30.8,0.4861,0.3908,0.06025,15.95,7.135,52.03
2022-10-12 00:00:00+00:00,19155.53,1294.44,270.9,31.16,0.4881,0.3814,0.05981,15.96,7.145,52.23
2022-10-13 00:00:00+00:00,19375.13,1287.08,271.6,30.49,0.4791,0.3768,0.05965,15.66,7.027,51.1
2022-10-14 00:00:00+00:00,19176.93,1296.27,269.4,30.0,0.4883,0.3667,0.05866,15.67,6.887,51.31
2022-10-15 00:00:00+00:00,19069.39,1274.92,268.2,29.59,0.4818,0.3641,0.05857,15.43,6.886,50.39
2022-10-16 00:00:00+00:00,19262.98,1305.95,272.5,30.17,0.4766,0.3703,0.05891,15.75,7.173,51.43
2022-10-17 00:00:00+00:00,19549.86,1331.4,275.6,31.21,0.4804,0.3723,0.05998,16.18,7.328,51.82
2022-10-18 00:00:00+00:00,19327.44,1310.71,273.1,30.15,0.4658,0.3624,0.05976,15.88,7.127,51.86
2022-10-19 00:00:00+00:00,19123.97,1285.09,272.0,28.86,0.4504,0.3497,0.05868,15.06,6.772,50.94
2022-10-20 00:00:00+00:00,19041.92,1282.57,269.0,28.01,0.4465,0.3402,0.05942,15.14,6.657,51.22
2022-10-21 00:00:00+00:00,19164.37,1299.75,270.1,28.1,0.4614,0.3492,0.05933,15.69,6.809,51.63
2022-10-22 00:00:00+00:00,19204.35,1313.61,270.4,28.01,0.4653,0.3513,0.05968,15.69,6.868,52.18
2022-10-23 00:00:00+00:00,19570.4,1364.2,276.0,29.28,0.4688,0.3621,0.06038,16.31,7.066,54.03
2022-10-24 00:00:00+00:00,19329.72,1343.61,274.1,28.3,0.4529,0.3573,0.05945,15.75,6.906,52.54
2022-10-25 00:00:00+00:00,20080.07,1459.74,284.2,30.86,0.4605,0.4,0.06305,16.64,7.063,55.92
2022-10-26 00:00:00+00:00,20771.59,1566.1,290.2,31.29,0.4689,0.403,0.07265,17.0,7.157,56.39
2022-10-27 00:00:00+00:00,20295.11,1514.05,286.7,30.58,0.4615,0.3884,0.07689,16.88,6.892,54.75
2022-10-28 00:00:00+00:00,20591.84,1554.41,297.9,32.07,0.4744,0.4044,0.08387,18.33,7.109,54.92
2022-10-29 00:00:00+00:00,20809.67,1619.55,304.4,32.87,0.4701,0.42,0.12176,18.29,7.636,56.6
2022-10-30 00:00:00+00:00,20627.48,1590.44,313.5,32.94,0.4582,0.4056,0.11773,18.26,7.782,55.35
2022-10-31 00:00:00+00:00,20490.74,1572.69,325.7,32.56,0.4641,0.4055,0.12686,19.28,7.857,55.01
2022-11-01 00:00:00+00:00,20483.62,1578.48,323.9,32.2,0.4636,0.4011,0.14211,18.62,7.684,55.1
2022-11-02 00:00:00+00:00,20151.84,1518.34,320.2,30.8,0.4497,0.3856,0.12765,17.91,7.437,60.95
2022-11-03 00:00:00+00:00,20207.82,1531.01,329.5,30.85,0.4548,0.3895,0.12262,18.03,7.72,61.84
2022-11-04 00:00:00+00:00,21148.52,1644.78,354.6,33.74,0.5064,0.4216,0.12613,19.38,8.715,67.58
2022-11-05 00:00:00+00:00,21299.37,1626.98,349.2,36.9,0.493,0.4264,0.12445,19.61,8.663,69.23
2022-11-06 00:00:00+00:00,20905.58,1568.29,337.9,32.62,0.4709,0.4021,0.11477,18.23,8.101,68.26
2022-11-07 00:00:00+00:00,20591.13,1568.1,337.0,29.62,0.4648,0.4041,0.11123,18.08,8.956,67.42
2022-11-08 00:00:00+00:00,18547.23,1334.77,327.4,24.38,0.4059,0.3722,0.08827,16.02,7.708,57.82
2022-11-09 00:00:00+00:00,15922.81,1102.73,267.3,14.08,0.3331,0.3175,0.0745,12.91,6.231,50.68
2022-11-10 00:00:00+00:00,17601.15,1299.28,304.0,17.66,0.3942,0.3687,0.08978,15.42,7.21,60.56
2022-11-11 00:00:00+00:00,17070.31,1289.28,290.4,16.45,0.3843,0.3556,0.08509,14.13,7.044,61.49
2022-11-12 00:00:00+00:00,16812.08,1257.25,282.8,14.58,0.3636,0.3397,0.08815,13.09,6.281,59.94
2022-11-13 00:00:00+00:00,16329.85,1221.49,276.4,13.18,0.3408,0.3298,0.08495,13.02,6.078,57.37
2022-11-14 00:00:00+00:00,16619.46,1243.28,279.0,14.0,0.3776,0.3323,0.08595,13.14,6.291,56.7
2022-11-15 00:00:00+00:00,16900.57,1253.23,277.0,14.32,0.3888,0.3373,0.08706,13.51,6.421,58.01
2022-11-16 00:00:00+00:00,16662.76,1216.17,271.8,14.27,0.3752,0.332,0.08548,13.07,6.179,57.49
2022-11-17 00:00:00+00:00,16692.56,1200.43,267.9,13.65,0.3819,0.325,0.08467,12.87,6.225,62.59
2022-11-18 00:00:00+00:00,16700.45,1212.58,274.1,13.27,0.3829,0.326,0.08474,13.0,6.183,62.62
2022-11-19 00:00:00+00:00,16700.68,1217.67,272.6,12.84,0.3841,0.328,0.08455,12.89,6.146,63.98
2022-11-20 00:00:00+00:00,16280.23,1142.21,264.2,12.27,0.3608,0.312,0.07703,12.19,5.768,62.12
2022-11-21 00:00:00+00:00,15781.29,1107.34,253.9,11.83,0.3645,0.3046,0.07466,11.82,5.876,61.31
2022-11-22 00:00:00+00:00,16226.94,1139.6,266.7,12.44,0.3757,0.3126,0.07876,12.36,6.422,70.66
2022-11-23 00:00:00+00:00,16603.11,1184.52,298.8,14.36,0.3815,0.3185,0.08197,13.06,6.707,79.02
2022-11-24 00:00:00+00:00,16598.95,1203.73,300.2,14.59,0.4018,0.3163,0.08146,12.95,6.831,78.66
2022-11-25 00:00:00+00:00,16522.14,1199.3,300.8,14.03,0.4078,0.3146,0.0895,12.82,6.848,74.1
2022-11-26 00:00:00+00:00,16458.57,1205.6,311.4,14.17,0.396,0.3138,0.08893,12.78,7.156,76.47
2022-11-27 00:00:00+00:00,16428.78,1193.88,307.6,14.12,0.3962,0.3126,0.09868,12.86,6.902,74.92
2022-11-28 00:00:00+00:00,16212.91,1167.77,293.5,13.32,0.3888,0.3066,0.09513,12.45,7.194,73.97
2022-11-29 00:00:00+00:00,16442.53,1216.49,295.4,13.34,0.3981,0.3092,0.10146,12.47,7.318,75.8
2022-11-30 00:00:00+00:00,17163.64,1294.46,300.6,14.16,0.4078,0.3187,0.10677,13.15,7.672,79.16
2022-12-01 00:00:00+00:00,16977.37,1276.41,292.3,13.51,0.3969,0.3145,0.10175,12.9,7.681,77.57
2022-12-02 00:00:00+00:00,17092.74,1295.59,293.4,13.71,0.3961,0.3191,0.1021,13.58,7.61,77.94
2022-12-03 00:00:00+00:00,16885.2,1240.51,290.4,13.29,0.3873,0.3196,0.0997,13.4,7.235,76.47
2022-12-04 00:00:00+00:00,17105.7,1279.41,291.8,13.71,0.3895,0.3221,0.10406,13.93,7.444,77.07
2022-12-05 00:00:00+00:00,16966.35,1259.41,288.4,13.82,0.3893,0.3193,0.10149,13.6,7.275,80.19
2022-12-06 00:00:00+00:00,17088.96,1271.32,290.2,14.3,0.3914,0.3183,0.10019,13.67,7.132,79.88
2022-12-07 00:00:00+00:00,16836.64,1231.18,284.2,13.49,0.3835,0.3102,0.09575,13.28,6.881,76.89
2022-12-08 00:00:00+00:00,17224.1,1280.18,290.4,13.69,0.3941,0.3145,0.09847,13.42,7.0,78.27
2022-12-09 00:00:00+00:00,17128.56,1263.1,286.0,13.59,0.3889,0.3118,0.0967,13.46,6.863,76.31
2022-12-10 00:00:00+00:00,17127.49,1266.35,288.2,13.58,0.3865,0.3126,0.09632,13.49,6.858,76.36
2022-12-11 00:00:00+00:00,17085.05,1263.01,284.4,13.42,0.3809,0.3074,0.09266,12.98,6.7,76.5
2022-12-12 00:00:00+00:00,17209.83,1275.4,276.1,13.31,0.3874,0.3069,0.09029,13.0,6.701,76.23
2022-12-13 00:00:00+00:00,17774.7,1320.69,272.2,13.89,0.3952,0.3142,0.09105,13.76,6.926,77.39
2022-12-14 00:00:00+00:00,17803.15,1307.44,267.7,14.12,0.3853,0.3079,0.08824,13.71,6.718,75.3
2022-12-15 00:00:00+00:00,17356.34,1266.54,258.8,14.04,0.378,0.3003,0.08485,13.17,6.456,72.42
2022-12-16 00:00:00+00:00,16632.12,1166.83,231.2,12.25,0.3511,0.2632,0.07569,11.84,5.893,66.25
2022-12-17 00:00:00+00:00,16776.52,1187.16,242.1,12.51,0.3545,0.2672,0.07919,11.95,6.03,64.89
2022-12-18 00:00:00+00:00,16738.21,1183.06,251.0,12.38,0.3499,0.2659,0.07847,11.93,5.949,64.37
2022-12-19 00:00:00+00:00,16438.88,1167.82,240.4,11.94,0.3389,0.2529,0.07133,11.39,5.79,63.37
2022-12-20 00:00:00+00:00,16895.56,1216.94,251.4,12.26,0.3482,0.2587,0.07483,11.95,6.013,65.55
2022-12-21 00:00:00+00:00,16824.67,1213.78,246.2,12.14,0.3449,0.2534,0.07374,11.71,5.989,65.4
2022-12-22 00:00:00+00:00,16821.43,1217.71,245.8,11.82,0.3492,0.2566,0.07685,11.85,6.005,66.21
2022-12-23 00:00:00+00:00,16778.5,1219.99,246.2,11.78,0.3543,0.2594,0.07721,11.79,5.941,65.75
2022-12-24 00:00:00+00:00,16836.12,1220.41,244.5,11.45,0.3517,0.2592,0.07752,11.67,5.916,65.76
2022-12-25 00:00:00+00:00,16832.11,1218.51,243.2,11.38,0.3457,0.2591,0.07598,11.68,5.99,69.15
2022-12-26 00:00:00+00:00,16919.39,1228.11,244.3,11.32,0.3658,0.2652,0.07568,11.71,6.048,70.78
2022-12-27 00:00:00+00:00,16706.36,1211.55,246.7,11.09,0.3675,0.2603,0.07372,11.64,5.903,68.67
2022-12-28 00:00:00+00:00,16547.31,1190.15,244.5,9.76,0.3558,0.2482,0.0704,11.21,5.675,66.32
2022-12-29 00:00:00+00:00,16633.47,1200.49,246.3,9.64,0.3421,0.244,0.07094,10.98,5.601,66.66
2022-12-30 00:00:00+00:00,16607.48,1199.99,245.8,9.9,0.3451,0.2458,0.0684,10.87,5.475,67.94
2022-12-31 00:00:00+00:00,16542.4,1196.13,246.3,9.97,0.3389,0.2458,0.07025,10.9,5.575,70.14
2023-01-01 00:00:00+00:00,16616.75,1200.34,244.4,9.99,0.3387,0.2499,0.07024,10.87,5.628,70.91
2023-01-02 00:00:00+00:00,16672.87,1214.0,245.2,11.28,0.3482,0.2538,0.0714,11.16,5.691,74.74
2023-01-03 00:00:00+00:00,16675.18,1214.55,246.1,13.37,0.3436,0.2529,0.07049,11.38,5.621,75.57
2023-01-04 00:00:00+00:00,16850.36,1256.9,258.9,13.43,0.3472,0.2678,0.07311,12.08,5.809,75.46
2023-01-05 00:00:00+00:00,16831.85,1251.24,256.7,13.43,0.338,0.2692,0.07152,11.74,5.66,74.25
2023-01-06 00:00:00+00:00,16950.65,1269.14,259.9,13.5,0.3443,0.2786,0.07241,11.78,5.712,75.91
2023-01-07 00:00:00+00:00,16943.57,1264.07,261.3,13.1,0.3442,0.2768,0.07219,11.75,5.83,76.4
2023-01-08 00:00:00+00:00,17127.83,1290.16,274.9,14.45,0.3452,0.2974,0.07363,12.09,5.963,78.68
2023-01-09 00:00:00+00:00,17178.26,1320.39,272.6,16.25,0.349,0.3168,0.07566,12.19,6.065,81.62
2023-01-10 00:00:00+00:00,17440.66,1335.62,277.1,16.2,0.3507,0.3222,0.07782,12.73,6.166,80.83
2023-01-11 00:00:00+00:00,17943.26,1389.39,284.8,16.36,0.3728,0.323,0.07814,15.86,6.284,84.08
2023-01-12 00:00:00+00:00,18846.62,1415.92,287.7,16.59,0.3748,0.3293,0.08025,15.43,6.387,86.09
2023-01-13 00:00:00+00:00,19930.01,1451.2,293.7,18.29,0.3858,0.3456,0.0845,15.96,6.605,86.23
2023-01-14 00:00:00+00:00,20954.92,1549.9,305.1,24.24,0.3953,0.3525,0.08729,16.94,6.856,87.84
2023-01-15 00:00:00+00:00,20871.5,1552.52,302.2,22.89,0.3845,0.3507,0.08608,16.8,6.694,87.37
2023-01-16 00:00:00+00:00,21185.65,1576.94,299.0,23.58,0.3855,0.3504,0.08368,16.74,6.669,85.91
2023-01-17 00:00:00+00:00,21134.81,1565.57,299.4,22.86,0.3868,0.3455,0.08285,17.12,6.804,87.02
2023-01-18 00:00:00+00:00,20677.47,1511.43,286.7,20.79,0.3782,0.3264,0.08,15.82,6.334,82.62
2023-01-19 00:00:00+00:00,21071.59,1551.09,294.6,21.4,0.3928,0.3379,0.08161,16.19,6.506,84.21
2023-01-20 00:00:00+00:00,22667.21,1658.52,305.1,25.51,0.4129,0.3652,0.08617,17.48,6.941,90.28
2023-01-21 00:00:00+00:00,22783.55,1626.66,299.0,24.57,0.4034,0.3687,0.08467,16.88,6.853,87.91
2023-01-22 00:00:00+00:00,22707.88,1627.44,303.0,24.21,0.4004,0.3764,0.08824,17.34,6.984,87.58
2023-01-23 00:00:00+00:00,22916.45,1626.29,305.1,24.33,0.4234,0.375,0.08851,17.97,7.015,89.9
2023-01-24 00:00:00+00:00,22632.89,1555.97,300.3,22.78,0.4078,0.3587,0.08392,17.0,6.661,87.19
2023-01-25 00:00:00+00:00,23060.94,1611.94,306.9,24.52,0.417,0.3732,0.08654,17.79,6.954,89.38
2023-01-26 00:00:00+00:00,23009.65,1601.09,304.7,24.33,0.4092,0.3796,0.08633,18.08,7.169,87.52
2023-01-27 00:00:00+00:00,23074.16,1597.62,308.0,24.43,0.4128,0.3898,0.08723,21.2,7.384,88.89
2023-01-28 00:00:00+00:00,23022.6,1572.1,306.1,24.0,0.4078,0.3819,0.08773,20.54,7.211,89.67
2023-01-29 00:00:00+00:00,23742.3,1644.72,317.2,26.07,0.4134,0.3975,0.09009,20.99,7.372,94.84
2023-01-30 00:00:00+00:00,22826.15,1566.2,307.2,23.96,0.3934,0.3725,0.08837,19.74,6.914,91.37
2023-01-31 00:00:00+00:00,23125.13,1585.33,312.0,23.92,0.4057,0.3902,0.09612,19.8,6.952,94.09
2023-02-01 00:00:00+00:00,23732.66,1641.68,317.0,25.0,0.4131,0.397,0.09403,20.95,7.214,100.33
2023-02-02 00:00:00+00:00,23488.94,1643.12,323.5,24.32,0.4098,0.3981,0.09099,21.21,7.099,98.64
2023-02-03 00:00:00+00:00,23431.9,1663.52,332.2,24.69,0.4117,0.4038,0.09293,21.36,7.294,99.86
2023-02-04 00:00:00+00:00,23326.84,1666.38,330.4,24.34,0.4106,0.3994,0.09567,21.04,7.237,98.51
2023-02-05 00:00:00+00:00,22932.91,1629.02,327.8,23.47,0.3984,0.3923,0.09203,20.08,6.985,96.63
2023-02-06 00:00:00+00:00,22762.52,1614.29,324.3,22.66,0.392,0.3823,0.08955,19.58,6.832,95.93
2023-02-07 00:00:00+00:00,23240.46,1671.03,333.0,23.82,0.4036,0.3989,0.09253,20.83,7.197,100.86
2023-02-08 00:00:00+00:00,22963.0,1650.43,328.2,23.22,0.3975,0.3942,0.09018,20.11,7.136,99.22
2023-02-09 00:00:00+00:00,21796.35,1545.35,306.2,20.48,0.3819,0.3622,0.08144,17.9,6.984,92.05
2023-02-10 00:00:00+00:00,21625.19,1513.06,305.8,20.11,0.3817,0.3581,0.08089,17.79,6.89,93.34
2023-02-11 00:00:00+00:00,21862.55,1538.51,310.4,20.81,0.3833,0.3684,0.08225,18.01,7.003,94.28
2023-02-12 00:00:00+00:00,21783.54,1514.83,312.6,21.49,0.3747,0.3641,0.08215,17.78,6.808,92.51
2023-02-13 00:00:00+00:00,21773.97,1505.24,294.3,20.77,0.3703,0.3593,0.08209,17.63,6.669,91.05
2023-02-14 00:00:00+00:00,22199.84,1555.71,296.2,21.84,0.3819,0.3867,0.0836,18.14,6.808,95.82
2023-02-15 00:00:00+00:00,24324.05,1674.92,317.4,23.86,0.4011,0.419,0.08928,19.94,7.281,102.82
2023-02-16 00:00:00+00:00,23517.72,1637.84,304.4,22.24,0.3841,0.3874,0.08489,18.59,7.011,98.55
2023-02-17 00:00:00+00:00,24569.97,1693.87,313.0,23.14,0.395,0.4033,0.08771,19.45,7.65,100.12
2023-02-18 00:00:00+00:00,24631.95,1691.62,316.5,23.45,0.3943,0.406,0.08882,19.54,7.989,99.71
2023-02-19 00:00:00+00:00,24271.76,1679.75,311.5,24.84,0.3863,0.3995,0.08697,19.81,8.014,97.43
2023-02-20 00:00:00+00:00,24842.2,1703.27,315.4,26.26,0.3984,0.4038,0.08829,20.82,8.017,95.9
2023-02-21 00:00:00+00:00,24452.16,1659.76,311.5,24.98,0.3919,0.3925,0.08546,20.98,7.64,93.8
2023-02-22 00:00:00+00:00,24182.21,1643.14,312.4,24.16,0.3953,0.3888,0.0855,20.32,7.717,95.28
2023-02-23 00:00:00+00:00,23940.2,1650.53,308.3,23.91,0.3882,0.3824,0.08425,19.71,7.935,94.59
2023-02-24 00:00:00+00:00,23185.29,1607.8,302.3,23.07,0.3783,0.3658,0.08092,18.39,7.466,91.55
2023-02-25 00:00:00+00:00,23157.07,1594.58,302.4,22.37,0.3778,0.362,0.08075,17.94,7.373,93.15
2023-02-26 00:00:00+00:00,23554.85,1641.36,308.7,23.25,0.3779,0.3691,0.08216,18.43,7.497,95.27
2023-02-27 00:00:00+00:00,23492.09,1633.45,304.6,22.68,0.3785,0.3647,0.08136,17.93,7.274,94.07
2023-02-28 00:00:00+00:00,23141.57,1605.23,301.4,21.89,0.3762,0.3517,0.08085,17.09,7.195,93.8
2023-03-01 00:00:00+00:00,23628.97,1665.22,302.7,22.51,0.3835,0.3601,0.08193,17.77,7.536,97.78
2023-03-02 00:00:00+00:00,23465.32,1647.86,299.8,22.0,0.3772,0.3504,0.08056,17.47,7.275,95.39
2023-03-03 00:00:00+00:00,22354.34,1569.45,290.4,21.42,0.3774,0.3431,0.07684,16.66,6.958,90.56
2023-03-04 00:00:00+00:00,22346.57,1566.73,289.6,20.98,0.3735,0.3366,0.07462,16.14,6.857,89.34
2023-03-05 00:00:00+00:00,22430.24,1564.58,288.7,20.97,0.3668,0.337,0.07474,16.14,6.945,89.93
2023-03-06 00:00:00+00:00,22410.0,1565.84,287.8,20.63,0.3695,0.3305,0.07479,16.52,6.854,87.36
2023-03-07 00:00:00+00:00,22197.96,1561.96,289.3,20.25,0.3801,0.3306,0.07407,16.17,6.881,86.29
2023-03-08 00:00:00+00:00,21705.44,1532.38,287.1,18.41,0.3889,0.3175,0.07112,15.12,6.577,82.76
2023-03-09 00:00:00+00:00,20362.22,1437.32,277.1,17.33,0.3706,0.3101,0.06595,14.41,6.16,76.68
2023-03-10 00:00:00+00:00,20150.69,1426.44,277.4,18.17,0.37,0.3149,0.06572,14.8,6.215,71.37
2023-03-11 00:00:00+00:00,20455.73,1471.97,276.0,18.07,0.3638,0.3051,0.06604,14.51,6.162,69.21
2023-03-12 00:00:00+00:00,21997.11,1580.33,288.1,20.2,0.3714,0.3298,0.07051,16.18,6.551,76.26
2023-03-13 00:00:00+00:00,24113.48,1673.45,307.9,20.4,0.3724,0.3433,0.07279,16.47,6.761,81.46
2023-03-14 00:00:00+00:00,24670.41,1699.4,308.4,20.86,0.3724,0.3429,0.07456,17.15,6.96,83.94
2023-03-15 00:00:00+00:00,24285.66,1649.96,306.3,19.24,0.3589,0.3241,0.06963,15.55,6.546,76.43
2023-03-16 00:00:00+00:00,24998.78,1673.73,329.4,19.67,0.3647,0.3249,0.07256,15.83,6.656,78.86
2023-03-17 00:00:00+00:00,27395.13,1789.27,338.9,21.6,0.3798,0.3494,0.07642,17.64,7.207,85.51
2023-03-18 00:00:00+00:00,26907.49,1758.84,331.0,21.2,0.3739,0.3371,0.07295,16.98,6.922,83.02
2023-03-19 00:00:00+00:00,27972.87,1780.68,336.7,21.86,0.3857,0.3448,0.0745,17.53,7.081,83.98
2023-03-20 00:00:00+00:00,27717.01,1732.78,332.5,22.13,0.3734,0.3321,0.07137,16.64,7.05,78.05
2023-03-21 00:00:00+00:00,28105.47,1801.23,334.4,22.53,0.4696,0.3696,0.0766,17.44,7.375,82.48
2023-03-22 00:00:00+00:00,27250.97,1734.33,321.1,21.42,0.4213,0.3596,0.07385,16.74,7.173,87.27
2023-03-23 00:00:00+00:00,28295.41,1813.79,329.4,22.16,0.4438,0.3715,0.07736,17.54,7.61,93.61
2023-03-24 00:00:00+00:00,27454.47,1749.57,322.1,20.66,0.4259,0.3596,0.07453,16.95,7.191,93.58
2023-03-25 00:00:00+00:00,27462.95,1741.88,322.4,20.41,0.4429,0.3514,0.07402,16.89,7.075,91.5
2023-03-26 00:00:00+00:00,27968.05,1773.88,328.6,20.94,0.4479,0.3557,0.07436,17.12,7.261,93.32
2023-03-27 00:00:00+00:00,27124.91,1715.22,310.6,19.91,0.479,0.3455,0.07287,16.49,6.87,89.23
2023-03-28 00:00:00+00:00,27261.07,1772.99,313.2,20.45,0.5144,0.3681,0.07381,16.71,6.947,89.13
2023-03-29 00:00:00+00:00,28348.6,1793.07,313.7,21.1,0.5425,0.3811,0.07557,17.31,7.382,91.31
2023-03-30 00:00:00+00:00,28028.53,1793.61,316.4,20.55,0.5319,0.3761,0.07422,17.23,7.233,89.06
2023-03-31 00:00:00+00:00,28465.36,1821.52,316.9,21.16,0.5374,0.3989,0.07695,17.7,7.588,89.57
2023-04-01 00:00:00+00:00,28452.73,1820.79,314.9,21.08,0.5095,0.3919,0.08181,17.8,7.548,92.57
2023-04-02 00:00:00+00:00,28171.87,1794.51,313.7,20.52,0.518,0.3815,0.07903,17.25,7.255,92.77
2023-04-03 00:00:00+00:00,27800.0,1810.51,308.8,20.45,0.4959,0.3872,0.096,17.11,7.245,92.97
2023-04-04 00:00:00+00:00,28165.47,1870.37,310.8,20.92,0.5026,0.3894,0.09512,17.65,7.37,92.58
2023-04-05 00:00:00+00:00,28170.01,1908.69,313.9,20.97,0.5055,0.3923,0.09267,18.0,7.321,92.64
2023-04-06 00:00:00+00:00,28033.82,1872.41,312.3,20.62,0.5028,0.3829,0.08541,17.97,7.201,90.97
2023-04-07 00:00:00+00:00,27906.33,1863.72,310.3,20.44,0.5126,0.3835,0.08222,17.6,7.267,90.6
2023-04-08 00:00:00+00:00,27938.38,1848.82,310.5,20.04,0.5048,0.3853,0.08134,17.45,7.13,89.91
2023-04-09 00:00:00+00:00,28323.76,1858.92,312.8,20.28,0.5054,0.3894,0.08318,17.54,7.203,90.58
2023-04-10 00:00:00+00:00,29637.34,1910.2,318.5,20.89,0.5176,0.3971,0.08473,17.94,7.343,93.78
2023-04-11 00:00:00+00:00,30200.42,1889.86,322.3,22.98,0.5167,0.4014,0.08408,18.14,7.301,94.22
2023-04-12 00:00:00+00:00,29888.07,1917.39,319.9,23.8,0.5049,0.4047,0.08346,18.26,7.23,92.06
2023-04-13 00:00:00+00:00,30373.84,2012.01,324.7,24.43,0.5125,0.4251,0.08729,18.84,7.458,94.17
2023-04-14 00:00:00+00:00,30466.93,2099.99,328.9,24.71,0.5227,0.4381,0.08866,19.22,7.743,96.33
2023-04-15 00:00:00+00:00,30295.09,2090.6,333.0,24.05,0.5192,0.4522,0.08888,19.07,8.005,96.68
2023-04-16 00:00:00+00:00,30304.65,2118.67,347.7,25.34,0.5209,0.4513,0.09043,20.17,8.14,100.01
2023-04-17 00:00:00+00:00,29430.27,2074.0,340.0,24.58,0.5109,0.4341,0.09137,20.51,8.16,98.84
2023-04-18 00:00:00+00:00,30380.01,2103.5,343.1,24.82,0.5324,0.4435,0.09411,21.2,8.578,101.95
2023-04-19 00:00:00+00:00,28797.1,1933.73,322.4,22.66,0.4911,0.4163,0.08788,18.98,7.752,90.47
2023-04-20 00:00:00+00:00,28243.65,1942.98,318.1,22.2,0.4752,0.4007,0.08389,18.3,7.512,90.22
2023-04-21 00:00:00+00:00,27262.84,1848.78,321.2,21.25,0.4491,0.3824,0.07842,16.94,7.113,85.32
2023-04-22 00:00:00+00:00,27816.85,1874.16,332.2,21.79,0.4719,0.3956,0.08028,17.21,7.175,87.0
2023-04-23 00:00:00+00:00,27590.6,1862.0,330.7,21.47,0.4647,0.3886,0.07878,16.84,7.082,86.75
2023-04-24 00:00:00+00:00,27510.93,1841.84,331.2,21.38,0.4611,0.3835,0.07873,16.92,7.068,88.31
2023-04-25 00:00:00+00:00,28300.79,1866.1,338.4,21.93,0.4695,0.3945,0.07976,17.63,7.274,91.03
2023-04-26 00:00:00+00:00,28415.29,1866.01,330.6,21.28,0.4618,0.4014,0.07859,17.18,7.004,88.13
2023-04-27 00:00:00+00:00,29472.77,1908.68,330.9,22.33,0.4667,0.4101,0.08014,17.72,7.17,89.73
2023-04-28 00:00:00+00:00,29311.7,1890.94,324.1,23.34,0.4796,0.4043,0.08033,17.55,7.04,89.63
2023-04-29 00:00:00+00:00,29230.45,1907.8,321.9,23.19,0.478,0.4024,0.08157,17.49,7.185,91.08
2023-04-30 00:00:00+00:00,29233.21,1870.09,337.5,22.74,0.4705,0.3956,0.07951,17.1,7.025,88.22
2023-05-01 00:00:00+00:00,28068.26,1830.73,328.5,21.96,0.4649,0.3868,0.07882,16.65,6.898,86.75
2023-05-02 00:00:00+00:00,28669.86,1870.08,321.5,22.25,0.4645,0.3916,0.07876,16.84,6.987,88.2
2023-05-03 00:00:00+00:00,29026.16,1905.12,325.9,22.24,0.4632,0.394,0.07962,17.21,7.129,88.88
2023-05-04 00:00:00+00:00,28838.16,1877.07,323.8,21.74,0.4608,0.3873,0.07838,16.93,6.998,88.38
2023-05-05 00:00:00+00:00,29505.61,1993.3,326.5,22.82,0.4671,0.3942,0.08017,17.38,7.226,88.61
2023-05-06 00:00:00+00:00,28848.2,1896.33,321.9,21.91,0.4582,0.3787,0.07672,16.58,6.92,83.26
2023-05-07 00:00:00+00:00,28430.1,1870.4,321.0,21.66,0.449,0.376,0.07652,16.41,6.911,83.42
2023-05-08 00:00:00+00:00,27668.79,1847.56,313.8,20.62,0.4283,0.3653,0.07239,15.42,6.582,77.71
2023-05-09 00:00:00+00:00,27628.27,1846.52,312.1,20.65,0.4289,0.3633,0.0731,15.31,6.522,79.9
2023-05-10 00:00:00+00:00,27598.75,1840.84,314.3,20.91,0.4303,0.3693,0.07312,15.52,6.588,80.93
2023-05-11 00:00:00+00:00,26968.62,1794.3,307.5,20.17,0.4207,0.3598,0.07193,14.95,6.36,80.88
2023-05-12 00:00:00+00:00,26795.01,1807.45,308.5,20.9,0.4305,0.3705,0.07235,15.19,6.623,80.45
2023-05-13 00:00:00+00:00,26775.28,1795.11,310.7,20.84,0.424,0.3646,0.07167,14.91,6.491,80.26
2023-05-14 00:00:00+00:00,26917.62,1799.21,312.1,20.93,0.4253,0.3711,0.07196,15.03,6.547,83.5
2023-05-15 00:00:00+00:00,27162.14,1816.2,313.4,20.99,0.4273,0.3669,0.07191,15.08,6.635,86.89
2023-05-16 00:00:00+00:00,27033.84,1824.21,311.4,20.67,0.4425,0.3682,0.07275,14.9,6.659,89.99
2023-05-17 00:00:00+00:00,27405.61,1822.12,314.3,21.06,0.4484,0.3755,0.07483,15.17,6.758,93.88
2023-05-18 00:00:00+00:00,26821.28,1800.56,309.3,20.34,0.4596,0.3714,0.07344,14.68,6.531,90.43
2023-05-19 00:00:00+00:00,26880.26,1812.32,308.9,20.36,0.4675,0.3681,0.0735,14.68,6.51,91.8
2023-05-20 00:00:00+00:00,27102.43,1819.42,310.6,20.28,0.4685,0.3662,0.07361,14.63,6.503,92.42
