date,BTC,ETH,BNB,XRP,SOL,ADA,DOGE,TRX,LINK,LTC
2017-04-04 00:00:00+00:00,1141.77,44.31,,0.03787,,,0.0004297,,,8.969
2017-04-05 00:00:00+00:00,1129.87,44.83,,0.03559,,,0.0004394,,,12.39
2017-04-06 00:00:00+00:00,1188.7,43.03,,0.0332,,,0.0004441,,,10.7
2017-04-07 00:00:00+00:00,1190.49,42.04,,0.03715,,,0.0003993,,,9.887
2017-04-08 00:00:00+00:00,1180.78,44.24,,0.03575,,,0.000424,,,10.66
2017-04-09 00:00:00+00:00,1204.34,43.49,,0.03421,,,0.00039,,,9.206
2017-04-10 00:00:00+00:00,1206.71,43.74,,0.03404,,,0.0003852,,,9.799
2017-04-11 00:00:00+00:00,1220.74,43.57,,0.03316,,,0.0003979,,,9.665
2017-04-12 00:00:00+00:00,1212.53,46.38,,0.03455,,,0.0003945,,,11.6
2017-04-13 00:00:00+00:00,1176.2,50.02,,0.03422,,,0.0004358,,,11.06
2017-04-14 00:00:00+00:00,1177.33,47.23,,0.03348,,,0.0004512,,,11.67
2017-04-15 00:00:00+00:00,1176.99,48.88,,0.03381,,,0.0004276,,,11.67
2017-04-16 00:00:00+00:00,1176.8,48.21,,0.03306,,,0.0004402,,,11.73
2017-04-17 00:00:00+00:00,1194.01,47.84,,0.03333,,,0.0004302,,,11.26
2017-04-18 00:00:00+00:00,1206.09,49.88,,0.03281,,,0.0004663,,,11.06
2017-04-19 00:00:00+00:00,1215.2,47.88,,0.03035,,,0.0004398,,,10.29
2017-04-20 00:00:00+00:00,1238.09,49.35,,0.02999,,,0.0004561,,,10.97
2017-04-21 00:00:00+00:00,1249.64,48.35,,0.03355,,,0.0004461,,,12.0
2017-04-22 00:00:00+00:00,1240.89,48.32,,0.0316,,,0.000455,,,14.05
2017-04-23 00:00:00+00:00,1249.14,48.75,,0.03141,,,0.0005206,,,15.15
2017-04-24 00:00:00+00:00,1248.18,49.94,,0.03151,,,0.0005083,,,14.87
2017-04-25 00:00:00+00:00,1264.31,50.09,,0.03224,,,0.0005246,,,15.06
2017-04-26 00:00:00+00:00,1286.63,53.28,,0.03275,,,0.0005381,,,14.89
2017-04-27 00:00:00+00:00,1332.91,62.93,,0.03523,,,0.000544,,,14.66
2017-04-28 00:00:00+00:00,1329.62,71.05,,0.045,,,0.0006735,,,14.25
2017-04-29 00:00:00+00:00,1336.28,69.83,,0.05383,,,0.0007474,,,15.75
2017-04-30 00:00:00+00:00,1351.91,78.72,,0.05218,,,0.0007257,,,15.63
2017-05-01 00:00:00+00:00,1415.81,77.53,,0.05383,,,0.0006611,,,15.74
2017-05-02 00:00:00+00:00,1445.93,75.97,,0.05382,,,0.0006341,,,15.57
2017-05-03 00:00:00+00:00,1485.55,80.37,,0.06108,,,0.0006375,,,20.53
2017-05-04 00:00:00+00:00,1516.76,94.55,,0.08,,,0.0007258,,,22.95
2017-05-05 00:00:00+00:00,1507.77,89.38,,0.09139,,,0.0007984,,,25.2
2017-05-06 00:00:00+00:00,1545.29,94.82,,0.1001,,,0.001,,,27.46
2017-05-07 00:00:00+00:00,1554.45,90.46,,0.1391,,,0.001302,,,29.5
2017-05-08 00:00:00+00:00,1664.47,86.82,,0.1917,,,0.001374,,,28.1
2017-05-09 00:00:00+00:00,1697.5,85.74,,0.1564,,,0.001165,,,31.77
2017-05-10 00:00:00+00:00,1752.31,86.21,,0.187,,,0.001255,,,31.28
2017-05-11 00:00:00+00:00,1819.29,88.2,,0.1837,,,0.001225,,,29.88
2017-05-12 00:00:00+00:00,1686.39,85.15,,0.2069,,,0.00128,,,26.76
2017-05-13 00:00:00+00:00,1763.74,87.96,,0.2102,,,0.001137,,,28.14
2017-05-14 00:00:00+00:00,1772.55,88.72,,0.2171,,,0.001161,,,28.07
2017-05-15 00:00:00+00:00,1708.92,90.32,,0.2631,,,0.001131,,,24.5
2017-05-16 00:00:00+00:00,1729.34,87.8,,0.325,,,0.00104,,,22.83
2017-05-17 00:00:00+00:00,1801.3,86.98,,0.375,,,0.001267,,,25.06
2017-05-18 00:00:00+00:00,1880.99,95.88,,0.3575,,,0.001424,,,27.88
2017-05-19 00:00:00+00:00,1962.0,124.38,,0.3224,,,0.001439,,,27.27
2017-05-20 00:00:00+00:00,2040.18,121.94,,0.3449,,,0.001751,,,27.42
2017-05-21 00:00:00+00:00,2044.19,148.0,,0.324,,,0.002878,,,26.02
2017-05-22 00:00:00+00:00,2124.41,160.39,,0.2988,,,0.003329,,,24.79
2017-05-23 00:00:00+00:00,2272.58,169.5,,0.3229,,,0.003417,,,31.36
2017-05-24 00:00:00+00:00,2445.28,193.03,,0.29,,,0.003439,,,34.8
2017-05-25 00:00:00+00:00,2307.22,177.33,,0.24,,,0.0031,,,28.32
2017-05-26 00:00:00+00:00,2244.89,162.83,,0.276,,,0.00315,,,24.45
2017-05-27 00:00:00+00:00,2052.43,156.63,,0.21,,,0.002424,,,22.83
2017-05-28 00:00:00+00:00,2189.02,172.86,,0.2281,,,0.002372,,,23.89
2017-05-29 00:00:00+00:00,2278.21,194.17,,0.2324,,,0.002646,,,25.33
2017-05-30 00:00:00+00:00,2192.55,228.58,,0.2042,,,0.00268,,,23.89
2017-05-31 00:00:00+00:00,2303.34,228.64,,0.2475,,,0.002421,,,25.91
2017-06-01 00:00:00+00:00,2412.65,220.7,,0.3364,,,0.002621,,,27.55
2017-06-02 00:00:00+00:00,2492.6,222.04,,0.2959,,,0.002871,,,28.27
2017-06-03 00:00:00+00:00,2545.43,223.74,,0.2921,,,0.003209,,,27.27
2017-06-04 00:00:00+00:00,2524.06,244.96,,0.2941,,,0.003762,,,27.89
2017-06-05 00:00:00+00:00,2704.96,247.75,,0.2888,,,0.003776,,,30.78
2017-06-06 00:00:00+00:00,2870.5,264.26,,0.284,,,0.003535,,,30.07
2017-06-07 00:00:00+00:00,2691.51,255.77,,0.2762,,,0.003295,,,28.47
2017-06-08 00:00:00+00:00,2798.78,259.41,,0.2869,,,0.003386,,,29.9
2017-06-09 00:00:00+00:00,2811.43,279.11,,0.2814,,,0.00336,,,29.54
2017-06-10 00:00:00+00:00,2900.25,335.95,,0.2598,,,0.003124,,,30.06
2017-06-11 00:00:00+00:00,2973.45,339.68,,0.2701,,,0.003449,,,33.63
2017-06-12 00:00:00+00:00,2656.77,394.66,,0.2467,,,0.003,,,28.98
2017-06-13 00:00:00+00:00,2712.99,388.09,,0.2626,,,0.003276,,,30.38
2017-06-14 00:00:00+00:00,2467.27,343.84,,0.2623,,,0.003038,,,29.19
2017-06-15 00:00:00+00:00,2442.46,344.68,,0.245,,,0.003066,,,29.29
2017-06-16 00:00:00+00:00,2508.58,353.61,,0.2506,,,0.00305,,,34.12
2017-06-17 00:00:00+00:00,2655.1,368.1,,0.2597,,,0.003193,,,45.8
2017-06-18 00:00:00+00:00,2539.56,351.53,,0.2651,,,0.003066,,,43.8
2017-06-19 00:00:00+00:00,2616.82,358.2,,0.281,,,0.003098,,,47.37
2017-06-20 00:00:00+00:00,2754.38,350.53,,0.308,,,0.003133,,,45.68
2017-06-21 00:00:00+00:00,2677.62,325.3,,0.2726,,,0.002964,,,44.5
2017-06-22 00:00:00+00:00,2722.84,320.97,,0.2779,,,0.003014,,,46.16
2017-06-23 00:00:00+00:00,2710.37,326.85,,0.2916,,,0.00304,,,46.0
2017-06-24 00:00:00+00:00,2590.05,304.54,,0.2775,,,0.002822,,,42.7
2017-06-25 00:00:00+00:00,2541.62,279.36,,0.2577,,,0.002684,,,41.28
2017-06-26 00:00:00+00:00,2446.05,253.68,,0.2461,,,0.00251,,,38.53
2017-06-27 00:00:00+00:00,2583.75,286.14,,0.2618,,,0.002455,,,40.24
2017-06-28 00:00:00+00:00,2577.74,315.86,,0.2686,,,0.002685,,,41.89
2017-06-29 00:00:00+00:00,2558.37,292.9,,0.2561,,,0.00261,,,40.13
2017-06-30 00:00:00+00:00,2480.61,280.68,,0.2466,,,0.002555,,,39.48
2017-07-01 00:00:00+00:00,2424.61,261.0,,0.2386,,,0.002215,,,38.08
2017-07-02 00:00:00+00:00,2536.46,283.99,,0.2537,,,0.002439,,,41.26
2017-07-03 00:00:00+00:00,2572.47,276.41,,0.2523,,,0.00251,,,45.34
2017-07-04 00:00:00+00:00,2617.32,269.05,,0.2473,,,0.002522,,,54.51
2017-07-05 00:00:00+00:00,2627.86,266.0,,0.252,,,0.00265,,,52.92
2017-07-06 00:00:00+00:00,2614.24,265.88,,0.2506,,,0.002663,,,51.04
2017-07-07 00:00:00+00:00,2513.88,240.94,,0.2303,,,0.002383,,,46.1
2017-07-08 00:00:00+00:00,2564.86,245.67,,0.23,,,0.002376,,,51.22
2017-07-09 00:00:00+00:00,2511.43,237.72,,0.2261,,,0.002285,,,48.63
2017-07-10 00:00:00+00:00,2344.02,205.76,,0.1883,,,0.001982,,,45.0
2017-07-11 00:00:00+00:00,2324.29,190.55,,0.1778,,,0.001801,,,43.98
2017-07-12 00:00:00+00:00,2403.09,224.15,,0.1958,,,0.001868,,,47.14
2017-07-13 00:00:00+00:00,2362.44,205.41,,0.1925,,,0.001796,,,45.69
2017-07-14 00:00:00+00:00,2234.17,197.14,,0.1843,,,0.001658,,,42.46
2017-07-15 00:00:00+00:00,1975.08,169.1,,0.172,,,0.001466,,,38.41
2017-07-16 00:00:00+00:00,1914.09,155.42,,0.1461,,,0.001286,,,40.7
2017-07-17 00:00:00+00:00,2233.39,189.97,,0.1723,,,0.001562,,,42.17
2017-07-18 00:00:00+00:00,2320.23,227.09,,0.1788,,,0.001809,,,43.35
2017-07-19 00:00:00+00:00,2282.58,194.41,,0.163,,,0.001659,,,40.11
2017-07-20 00:00:00+00:00,2866.02,226.33,,0.1925,,,0.001892,,,44.35
2017-07-21 00:00:00+00:00,2675.08,216.33,,0.1835,,,0.001915,,,45.2
2017-07-22 00:00:00+00:00,2836.53,230.47,,0.1977,,,0.00197,,,46.47
2017-07-23 00:00:00+00:00,2756.61,228.32,,0.1966,,,0.001993,,,44.67
2017-07-24 00:00:00+00:00,2763.42,225.48,,0.1915,,,0.002023,,,44.77
2017-07-25 00:00:00+00:00,2582.58,203.59,,0.1744,,,0.00176,,,42.3
2017-07-26 00:00:00+00:00,2559.21,202.88,,0.1723,,,0.001785,,,42.03
2017-07-27 00:00:00+00:00,2691.88,202.93,,0.1725,,,0.001846,,,41.89
2017-07-28 00:00:00+00:00,2806.75,191.21,,0.1633,,,0.001768,,,40.43
2017-07-29 00:00:00+00:00,2733.5,206.14,,0.169,,,0.001743,,,41.07
2017-07-30 00:00:00+00:00,2766.49,196.78,,0.1633,,,0.001684,,,40.61
2017-07-31 00:00:00+00:00,2883.27,201.33,,0.1648,,,0.001647,,,42.38
2017-08-01 00:00:00+00:00,2746.99,225.9,,0.1776,,,0.00178,,,43.16
2017-08-02 00:00:00+00:00,2720.53,218.12,,0.1709,,,0.001785,,,41.92
2017-08-03 00:00:00+00:00,2809.99,224.39,,0.1748,,,0.001762,,,42.75
2017-08-04 00:00:00+00:00,2878.49,220.6,,0.1744,,,0.001777,,,43.31
2017-08-05 00:00:00+00:00,3262.8,253.09,,0.1848,,,0.002011,,,46.24
2017-08-06 00:00:00+00:00,3232.03,264.56,,0.1802,,,0.001935,,,45.56
2017-08-07 00:00:00+00:00,3401.91,269.94,,0.1782,,,0.001881,,,46.11
2017-08-08 00:00:00+00:00,3429.38,296.51,,0.1967,,,0.001965,,,49.13
2017-08-09 00:00:00+00:00,3348.79,295.28,,0.1841,,,0.001914,,,47.78
2017-08-10 00:00:00+00:00,3425.67,298.28,,0.1809,,,0.001934,,,46.97
2017-08-11 00:00:00+00:00,3654.37,309.32,,0.1778,,,0.001871,,,47.11
2017-08-12 00:00:00+00:00,3871.62,308.02,,0.1716,,,0.001854,,,46.27
2017-08-13 00:00:00+00:00,4062.6,296.62,,0.1657,,,0.001779,,,45.49
2017-08-14 00:00:00+00:00,4327.94,299.16,1.586,0.1683,,,0.001754,,,45.7
2017-08-15 00:00:00+00:00,4161.66,286.52,1.43,0.1577,,,0.001699,,,43.17
2017-08-16 00:00:00+00:00,4387.4,301.38,2.26,0.1603,,,0.001707,,,43.97
2017-08-17 00:00:00+00:00,4278.92,300.3,1.934,0.1578,,,0.001695,,,43.83
2017-08-18 00:00:00+00:00,4105.37,292.62,,0.1569,,,0.00168,,,46.74
2017-08-19 00:00:00+00:00,4150.45,293.02,,0.1526,,,0.001668,,,45.19
2017-08-20 00:00:00+00:00,4066.6,298.2,,0.1587,,,0.001668,,,45.81
2017-08-21 00:00:00+00:00,4005.1,321.85,,0.1958,,,0.001677,,,48.09
2017-08-22 00:00:00+00:00,4089.7,313.37,,0.2421,,,0.001699,,,46.4
2017-08-23 00:00:00+00:00,4141.09,317.4,,0.2457,,,0.001746,,,53.44
2017-08-24 00:00:00+00:00,4318.35,325.28,2.41,0.2173,,,0.001804,,,50.36
2017-08-25 00:00:00+00:00,4364.41,330.06,2.571,0.2167,,,0.001724,,,51.09
2017-08-26 00:00:00+00:00,4352.3,332.86,2.457,0.2097,,,0.001752,,,51.58
2017-08-27 00:00:00+00:00,4345.75,347.88,1.931,0.2017,,,0.001755,,,61.08
2017-08-28 00:00:00+00:00,4390.31,347.66,1.877,0.2252,,,0.001794,,,62.36
2017-08-29 00:00:00+00:00,4597.31,372.35,2.085,0.2199,,,0.001891,,,63.76
2017-08-30 00:00:00+00:00,4583.02,383.86,2.265,0.2319,,,0.002119,,,65.97
2017-08-31 00:00:00+00:00,4735.11,388.33,2.097,0.2593,,,0.0021,,,73.03
2017-09-01 00:00:00+00:00,4921.85,391.42,2.349,0.2529,,,0.002492,,,87.88
2017-09-02 00:00:00+00:00,4573.8,351.03,2.029,0.2252,,,0.002179,,,79.18
2017-09-03 00:00:00+00:00,4612.92,352.45,1.824,0.2303,,,0.00216,,,79.04
2017-09-04 00:00:00+00:00,4267.45,303.7,1.347,0.2045,,,0.001871,0.0135,,68.89
2017-09-05 00:00:00+00:00,4409.08,317.94,1.017,0.2168,,,0.002023,0.001908,,73.73
2017-09-06 00:00:00+00:00,4618.71,338.92,0.9829,0.2314,,,0.002031,0.002034,,81.44
2017-09-07 00:00:00+00:00,4635.6,335.37,1.38,0.2271,,,0.002,0.001811,,80.25
2017-09-08 00:00:00+00:00,4326.45,306.72,1.015,0.2122,,,0.0018,0.002172,,73.19
2017-09-09 00:00:00+00:00,4335.13,303.79,0.9594,0.213,,,0.001728,0.002825,,71.09
2017-09-10 00:00:00+00:00,4245.89,299.21,0.9425,0.2173,,,0.001544,0.002094,,67.08
2017-09-11 00:00:00+00:00,4217.9,297.95,1.013,0.2143,,,0.001522,0.001999,,68.13
2017-09-12 00:00:00+00:00,4158.92,294.1,1.046,0.2095,,,0.001493,0.002059,,65.89
2017-09-13 00:00:00+00:00,3870.29,275.84,0.9359,0.1983,,,0.001404,0.001953,,61.78
2017-09-14 00:00:00+00:00,3243.08,223.14,0.6699,0.1711,,,0.000953,0.001383,,45.2
2017-09-15 00:00:00+00:00,3713.76,259.57,0.8117,0.1846,,,0.000965,0.001817,,52.0
2017-09-16 00:00:00+00:00,3698.92,254.49,0.8044,0.1828,,,0.000914,0.001832,,52.1
2017-09-17 00:00:00+00:00,3689.61,258.4,0.7842,0.1814,,,0.000865,0.003346,,51.0
2017-09-18 00:00:00+00:00,4100.28,297.53,0.8974,0.1933,,,0.00094,0.003273,,56.16
2017-09-19 00:00:00+00:00,3907.96,283.0,0.8009,0.1848,,,0.000876,0.002578,,52.8
2017-09-20 00:00:00+00:00,3882.16,283.56,0.7463,0.1817,,,0.000838,0.002722,,51.56
2017-09-21 00:00:00+00:00,3617.27,257.77,0.6908,0.171,,,0.000776,0.002075,0.1727,46.46
2017-09-22 00:00:00+00:00,3600.83,262.94,0.7149,0.1728,,,0.000774,0.002077,0.1578,47.67
2017-09-23 00:00:00+00:00,3788.02,286.14,0.7703,0.1791,,,0.000944,0.002346,0.1335,49.29
2017-09-24 00:00:00+00:00,3667.52,282.6,0.7783,0.1757,,,0.00089,0.002247,0.1696,47.5
2017-09-25 00:00:00+00:00,3932.83,294.89,0.918,0.1846,,,0.001146,0.00174,0.1784,52.27
2017-09-26 00:00:00+00:00,3892.7,288.64,0.859,0.1892,,,0.00115,0.001876,0.1951,52.27
2017-09-27 00:00:00+00:00,4212.2,309.97,1.153,0.2099,,,0.001159,0.002508,0.1922,56.9
2017-09-28 00:00:00+00:00,4195.65,302.77,1.369,0.2023,,,0.001109,0.001665,0.2433,54.91
2017-09-29 00:00:00+00:00,4172.79,292.58,1.255,0.1967,,,0.001089,0.001858,0.3183,52.8
2017-09-30 00:00:00+00:00,4360.62,302.77,1.28,0.1999,,,0.001168,0.00195,0.4493,55.41
2017-10-01 00:00:00+00:00,4403.09,303.95,1.522,0.2083,,0.02519,0.001076,0.001884,0.4365,54.8
2017-10-02 00:00:00+00:00,4401.32,296.81,1.973,0.2031,,0.02588,0.001051,0.00282,0.3574,53.29
2017-10-03 00:00:00+00:00,4314.18,291.81,1.837,0.2033,,0.02084,0.001023,0.002442,0.3455,52.15
2017-10-04 00:00:00+00:00,4218.66,291.68,1.622,0.2135,,0.02189,0.001014,0.003351,0.392,51.22
2017-10-05 00:00:00+00:00,4321.44,294.99,1.674,0.238,,0.02152,0.001007,0.003103,0.405,51.64
2017-10-06 00:00:00+00:00,4371.94,308.33,1.556,0.2334,,0.01849,0.001024,0.003009,0.468,52.08
2017-10-07 00:00:00+00:00,4435.81,311.26,1.566,0.2397,,0.0208,0.001042,0.0024,0.4635,52.57
2017-10-08 00:00:00+00:00,4611.7,309.49,1.216,0.2799,,0.02052,0.00106,0.002689,0.3974,53.3
2017-10-09 00:00:00+00:00,4777.49,296.95,1.427,0.2501,,0.02207,0.000976,0.002126,0.3786,50.08
2017-10-10 00:00:00+00:00,4763.36,298.46,1.422,0.2582,,0.02148,0.0009988,0.00255,0.411,50.58
2017-10-11 00:00:00+00:00,4824.2,302.86,1.439,0.2632,,0.02253,0.001036,0.0025,0.4491,50.79
2017-10-12 00:00:00+00:00,5432.62,302.89,1.345,0.2464,,0.02635,0.001051,0.0018,0.4416,59.72
2017-10-13 00:00:00+00:00,5637.26,336.83,1.502,0.2602,,0.03354,0.00102,0.00201,0.4335,59.05
2017-10-14 00:00:00+00:00,5824.71,338.81,1.508,0.2556,,0.03221,0.001067,0.00274,0.3896,63.94
2017-10-15 00:00:00+00:00,5688.14,336.58,1.548,0.2652,,0.03003,0.001079,0.00225,0.4137,65.57
2017-10-16 00:00:00+00:00,5759.33,334.23,1.437,0.2579,,0.02891,0.001152,0.00253,0.4245,64.76
2017-10-17 00:00:00+00:00,5598.58,316.14,1.386,0.2295,,0.02721,0.001066,0.00218,0.4028,59.19
2017-10-18 00:00:00+00:00,5575.83,313.54,1.331,0.217,,0.02665,0.001055,0.00192,0.3662,60.55
2017-10-19 00:00:00+00:00,5698.65,307.41,1.265,0.2139,,0.02701,0.001069,0.0018,0.2998,59.68
2017-10-20 00:00:00+00:00,5993.11,303.08,1.222,0.2082,,0.0305,0.001037,0.00213,0.2245,60.09
2017-10-21 00:00:00+00:00,6006.65,299.55,1.243,0.2097,,0.02841,0.00098,0.00234,0.2512,58.09
2017-10-22 00:00:00+00:00,5982.86,294.03,1.218,0.2014,,0.0277,0.001016,0.00265,0.2646,56.51
2017-10-23 00:00:00+00:00,5903.61,285.27,1.198,0.1917,,0.0258,0.00101,0.00312,0.2414,54.63
2017-10-24 00:00:00+00:00,5513.08,296.5,1.245,0.2038,,0.02701,0.00106,0.00266,0.2541,55.56
2017-10-25 00:00:00+00:00,5734.0,296.35,1.259,0.2023,,0.02741,0.001079,0.004,0.2527,56.19
2017-10-26 00:00:00+00:00,5887.61,295.54,1.221,0.2019,,0.02714,0.00106,0.00296,0.227,55.55
2017-10-27 00:00:00+00:00,5764.56,296.36,1.183,0.2001,,0.02646,0.001042,0.00312,0.227,55.02
2017-10-28 00:00:00+00:00,5726.61,293.35,1.182,0.1982,,0.02588,0.001014,0.00368,0.2053,54.22
2017-10-29 00:00:00+00:00,6147.52,304.04,1.231,0.2015,,0.02834,0.001181,0.00269,0.1981,56.75
2017-10-30 00:00:00+00:00,6124.28,306.8,1.331,0.2024,,0.02854,0.00116,0.00262,0.2086,56.22
2017-10-31 00:00:00+00:00,6451.24,303.64,1.329,0.1975,,0.03051,0.00115,0.00278,0.1904,55.5
2017-11-01 00:00:00+00:00,6737.78,289.42,1.268,0.1903,,0.02304,0.001125,0.00222,0.1595,52.83
2017-11-02 00:00:00+00:00,7024.81,284.92,1.297,0.2003,,0.02129,0.00112,0.00212,0.164,54.19
2017-11-03 00:00:00+00:00,7152.12,304.51,1.461,0.2059,,0.02253,0.001133,0.00217,0.1682,55.98
2017-11-04 00:00:00+00:00,7363.8,300.04,1.638,0.2015,,0.02194,0.001179,0.00218,0.1761,54.83
2017-11-05 00:00:00+00:00,7389.55,295.8,1.52,0.1997,,0.02069,0.001165,0.00248,0.1747,54.6
2017-11-06 00:00:00+00:00,6959.23,296.82,1.573,0.2013,,0.02185,0.001143,0.00183,0.1677,54.5
2017-11-07 00:00:00+00:00,7102.75,291.84,1.795,0.2055,,0.02209,0.001168,0.00231,0.1776,60.52
2017-11-08 00:00:00+00:00,7444.36,307.35,2.029,0.2167,,0.02509,0.001193,0.00236,0.2185,62.38
2017-11-09 00:00:00+00:00,7129.59,319.66,2.052,0.2154,,0.03223,0.001385,0.00243,0.2222,64.15
2017-11-10 00:00:00+00:00,6565.8,296.86,1.826,0.2033,,0.02639,0.001158,0.00228,0.1856,58.99
2017-11-11 00:00:00+00:00,6339.86,314.23,1.681,0.2092,,0.0272,0.001171,0.00225,0.1813,62.14
2017-11-12 00:00:00+00:00,5878.13,306.02,1.542,0.1915,,0.0241,0.00106,0.00185,0.1683,58.54
2017-11-13 00:00:00+00:00,6522.45,314.6,1.696,0.2001,,0.0257,0.001161,0.00215,0.1837,61.0
2017-11-14 00:00:00+00:00,6597.06,334.72,1.557,0.205,,0.02619,0.00117,0.0025,0.188,62.13
2017-11-15 00:00:00+00:00,7283.22,331.2,1.551,0.2083,,0.02658,0.001295,0.0023,0.1828,63.16
2017-11-16 00:00:00+00:00,7853.68,330.32,1.572,0.2269,,0.02749,0.00132,0.0022,0.1685,70.7
2017-11-17 00:00:00+00:00,7699.95,331.72,1.508,0.2239,,0.02572,0.001299,0.002,0.1561,67.36
2017-11-18 00:00:00+00:00,7780.91,346.65,1.657,0.2275,,0.0263,0.00132,0.00193,0.1727,69.42
2017-11-19 00:00:00+00:00,8042.64,354.6,1.609,0.2321,,0.02807,0.001359,0.00196,0.1591,71.76
2017-11-20 00:00:00+00:00,8244.69,367.71,1.609,0.2406,,0.0296,0.001373,0.00215,0.1612,72.38
2017-11-21 00:00:00+00:00,8099.97,360.52,1.586,0.2318,,0.02835,0.001376,0.00212,0.1576,69.91
2017-11-22 00:00:00+00:00,8234.55,380.84,1.609,0.2385,,0.02866,0.001843,0.00253,0.1695,72.03
2017-11-23 00:00:00+00:00,8013.41,406.57,1.556,0.24,,0.02741,0.001911,0.00233,0.1645,72.94
2017-11-24 00:00:00+00:00,8200.8,470.43,1.723,0.241,,0.02821,0.001899,0.0021,0.1932,77.54
2017-11-25 00:00:00+00:00,8754.69,464.61,1.895,0.2488,,0.03047,0.002074,0.002,0.1807,88.79
2017-11-26 00:00:00+00:00,9318.42,470.54,1.872,0.245,,0.03653,0.001954,0.00208,0.1806,86.24
2017-11-27 00:00:00+00:00,9733.2,475.24,1.948,0.247,,0.05042,0.001965,0.00209,0.186,90.99
2017-11-28 00:00:00+00:00,9906.04,466.27,1.916,0.2795,,0.1194,0.00236,0.00226,0.1772,94.22
2017-11-29 00:00:00+00:00,9837.86,427.42,1.776,0.2353,,0.08993,0.002044,0.00215,0.1495,85.41
2017-11-30 00:00:00+00:00,9946.76,434.85,1.979,0.2356,,0.1205,0.002053,0.0022,0.1679,85.94
2017-12-01 00:00:00+00:00,10861.47,461.58,2.069,0.2473,,0.1329,0.002127,0.00206,0.1778,99.15
2017-12-02 00:00:00+00:00,10912.73,457.96,2.079,0.2441,,0.1333,0.002073,0.00202,0.2076,99.32
2017-12-03 00:00:00+00:00,11246.21,462.81,2.266,0.2449,,0.1335,0.002186,0.002,0.2336,100.7
2017-12-04 00:00:00+00:00,11623.91,466.93,2.568,0.2462,,0.1358,0.002437,0.00212,0.2284,103.87
2017-12-05 00:00:00+00:00,11667.13,453.96,2.582,0.2337,,0.1253,0.002463,0.00204,0.3169,100.49
2017-12-06 00:00:00+00:00,13749.57,422.48,2.585,0.2182,,0.1186,0.002586,0.00386,0.2863,98.97
2017-12-07 00:00:00+00:00,16850.31,421.15,2.715,0.2035,,0.1032,0.002666,0.00364,0.2585,96.0
2017-12-08 00:00:00+00:00,16047.61,451.74,2.816,0.2337,,0.1172,0.002698,0.00404,0.243,125.24
2017-12-09 00:00:00+00:00,14843.42,472.86,2.687,0.2353,,0.1205,0.002562,0.00439,0.2431,155.98
2017-12-10 00:00:00+00:00,15059.6,436.49,2.515,0.2271,,0.1092,0.002524,0.00414,0.2549,147.84
2017-12-11 00:00:00+00:00,16732.47,513.29,2.727,0.2451,,0.1181,0.002646,0.00496,0.2515,214.54
2017-12-12 00:00:00+00:00,17083.9,656.52,2.684,0.3555,,0.1344,0.003127,0.00767,0.2285,328.52
2017-12-13 00:00:00+00:00,16286.82,699.09,2.776,0.4584,,0.1328,0.003387,0.01472,0.2604,305.27
2017-12-14 00:00:00+00:00,16467.91,693.58,3.199,0.8507,,0.2466,0.003609,0.01754,0.321,279.81
2017-12-15 00:00:00+00:00,17604.85,684.27,4.16,0.7377,,0.2144,0.003658,0.0185,0.3219,300.27
2017-12-16 00:00:00+00:00,19345.49,692.83,4.703,0.7397,,0.3984,0.005641,0.03586,0.3404,302.04
2017-12-17 00:00:00+00:00,19065.71,717.71,6.094,0.7114,,0.4855,0.005841,0.03417,0.4138,319.57
2017-12-18 00:00:00+00:00,18972.32,785.99,6.038,0.7558,,0.5261,0.00627,0.04556,0.4846,357.51
2017-12-19 00:00:00+00:00,17523.7,812.5,5.785,0.7344,,0.5281,0.005409,0.04226,0.4258,346.87
2017-12-20 00:00:00+00:00,16461.97,799.17,5.159,0.7144,,0.493,0.006376,0.04689,0.3782,304.81
2017-12-21 00:00:00+00:00,15632.12,789.39,5.185,1.12,,0.4744,0.0075,0.04829,0.4295,307.69
2017-12-22 00:00:00+00:00,13664.97,657.83,4.395,1.0,,0.4125,0.006071,0.03653,0.44,262.09
2017-12-23 00:00:00+00:00,14396.46,700.44,4.823,1.01,,0.4139,0.006951,0.04813,0.5895,284.11
2017-12-24 00:00:00+00:00,13789.95,675.91,5.287,0.9782,,0.3828,0.008356,0.03812,0.5425,272.24
2017-12-25 00:00:00+00:00,13833.49,723.14,6.544,0.9805,,0.4114,0.008643,0.03342,0.5014,268.21
2017-12-26 00:00:00+00:00,15756.56,753.48,9.327,1.07,,0.4262,0.009379,0.03763,0.5137,279.49
2017-12-27 00:00:00+00:00,15416.64,739.94,10.04,1.21,,0.4119,0.008843,0.03649,0.5027,264.07
2017-12-28 00:00:00+00:00,14398.7,716.69,9.431,1.26,,0.4074,0.008247,0.03984,0.5053,249.86
2017-12-29 00:00:00+00:00,14392.57,739.6,8.699,1.93,,0.5283,0.009223,0.03543,0.4898,243.13
2017-12-30 00:00:00+00:00,12531.52,692.99,7.694,1.86,,0.59,0.007672,0.03751,0.5516,212.07
2017-12-31 00:00:00+00:00,13850.4,741.27,8.629,1.98,,0.71,0.008927,0.04862,0.5991,226.52
2018-01-01 00:00:00+00:00,13444.88,757.22,8.48,2.05,,0.7022,0.008691,0.0579,0.7199,224.34
